RFID,nom,prenom,courriel,tel,adresse_postale,dateDeNaissance,idGrade,idRang,idDignite,idTitre,idGroupe
8697831341,Lopez,Brigitte,lopez_brigitte@noos.fr,6694150077,60247,1944-07-30,1,,,,3038314745
5234667336,Vallée,Gérard,vallée_gérard@gmail.com,6481779932,29480,1974-09-08,1,,,,8358901571
5030933418,Rocher,Véronique,rocher_véronique@ifrance.com,5973264445,81684,1991-06-08,1,,3.0,,8970764836
8584340116,Labbé,Théophile,labbé_théophile@laposte.net,3374940954,31808,1941-01-05,2,,,,1083144912
7416587733,Gaudin,Agathe,gaudin_agathe@noos.fr,7839332055,10802,1945-12-21,7,,1.0,,6356963178
2591620800,Leclercq,Antoinette,leclercq_antoinette@dbmail.com,9154482363,82459,1971-10-24,1,,,,2740300555
5836383544,Marion,Susan,marion_susan@bouygtel.fr,6197600453,51811,1978-05-18,1,1.0,,,5622045506
8022007340,Lebreton,Raymond,lebreton_raymond@dbmail.com,8937527712,58483,1983-03-05,1,,,,3538927591
9899459685,Garcia,Noémi,garcia_noémi@noos.fr,9269456960,46014,1950-06-12,1,,,,9252043601
3649694777,Ferreira,Jeanne,ferreira_jeanne@bouygtel.fr,4237792516,16878,1952-07-22,1,,,,9049066537
3727175826,Lacroix,Alain,lacroix_alain@tele2.fr,5327806549,33772,1963-03-31,1,,,,3392728242
3734288474,Guyot,Christophe,guyot_christophe@laposte.net,7900987943,34904,2006-09-27,7,2.0,2.0,3.0,8054020172
7440656982,Sauvage,Élise,sauvage_élise@ifrance.com,7785371968,47221,2007-09-12,1,,,,7919556033
8703087152,Martin,Margot,martin_margot@tiscali.fr,2669345528,87348,2003-01-23,1,,,,4551123954
9297619952,Lambert,Alex,lambert_alex@ifrance.com,2527149365,15614,1983-08-26,1,,,,9483825704
1195928441,Charles,Eugène,charles_eugène@laposte.net,3612468640,21776,1996-12-20,1,,,,9072452886
5619045659,Bertin,Hugues,bertin_hugues@hotmail.fr,9431451395,15220,1972-03-09,2,,,3.0,2447515723
1754047728,Martin,Alex,martin_alex@ifrance.com,7674618427,13565,1992-02-19,4,,,2.0,3030842343
1955715207,Fournier,Anne,fournier_anne@club-internet.fr,0839196191,69359,1963-08-30,3,,,,4946804105
2652681840,Bourdon,Alexandre,bourdon_alexandre@bouygtel.fr,7978235068,54969,2007-06-13,5,1.0,,3.0,1177570259
6719305543,Nguyen,Céline,nguyen_céline@noos.fr,5674634404,14053,1977-01-13,3,,,,7738358497
2195271122,Coste,Michelle,coste_michelle@live.com,3948162827,42446,1963-10-15,1,,,,6723047732
2908715185,Jacquet,Élisabeth,jacquet_élisabeth@tele2.fr,1859699648,56809,1987-10-03,1,,1.0,,8283391142
6431073812,Poirier,Benjamin,poirier_benjamin@gmail.com,7061753983,30899,1983-04-26,7,2.0,,,2369643785
4156680985,Perez,Luce,perez_luce@orange.fr,0415568927,66130,1952-05-09,7,2.0,,3.0,3030842343
2964267260,Pottier,Claire,pottier_claire@laposte.net,0931005247,54333,1994-04-15,3,,,,8236279818
4745110796,Morel,Audrey,morel_audrey@gmail.com,8915863714,86180,1979-11-11,5,1.0,1.0,,2829168963
1170677412,Muller,Aurore,muller_aurore@bouygtel.fr,8467854273,20745,1939-01-20,2,,,,2557438769
8702453529,Godard,Aurélie,godard_aurélie@orange.fr,0485813270,24648,1979-10-17,1,2.0,1.0,,4946804105
4716372060,Leclercq,Matthieu,leclercq_matthieu@yahoo.fr,1156537456,98111,1994-11-01,1,,,,5664845352
9332595808,Launay,Gabrielle,launay_gabrielle@ifrance.com,1679187460,35708,1973-08-04,4,,,3.0,2954742847
7150796898,Weber,Jacques,weber_jacques@dbmail.com,1499214933,57444,1938-01-06,4,2.0,1.0,1.0,3392728242
6698305099,Leclerc,Honoré,leclerc_honoré@orange.fr,5609355638,48061,1942-10-24,5,1.0,,3.0,3794479229
9122206962,Caron,Gabrielle,caron_gabrielle@noos.fr,2280019363,52953,2008-01-26,2,,,,3462875358
9342075864,Gosselin,Michèle,gosselin_michèle@hotmail.fr,8909330760,89419,1936-03-23,1,,,,6356963178
4020083934,Garnier,Nathalie,garnier_nathalie@gmail.com,8312650843,68291,1965-10-24,1,,,,2740300555
6233861376,Delmas,Margot,delmas_margot@tiscali.fr,1872488045,99986,1959-02-17,1,,,,8894037471
6006106258,Aubert,Denis,aubert_denis@bouygtel.fr,7855919591,34801,1970-03-25,4,,3.0,,9049066537
3075385727,Blanc,Lucie,blanc_lucie@yahoo.fr,6952497900,10329,1965-10-13,1,,,,8358901571
5325594674,Marchal,Jérôme,marchal_jérôme@ifrance.com,3766684253,37777,1953-09-30,7,2.0,3.0,2.0,1177570259
4328494441,Vincent,Aurélie,vincent_aurélie@laposte.net,3467447021,57486,1979-08-16,1,,,,2548185245
3482908802,Ruiz,Thomas,ruiz_thomas@tiscali.fr,4837672616,23199,1973-04-19,1,1.0,2.0,,1083144912
7236122218,Courtois,Olivier,courtois_olivier@orange.fr,6072316777,53265,1954-07-09,1,,,,5366105887
2928199822,Boutin,Sophie,boutin_sophie@wanadoo.fr,0877598827,56065,1993-08-06,7,1.0,1.0,,3038314745
9174178255,Leconte,Caroline,leconte_caroline@wanadoo.fr,4555916553,66148,1947-06-06,5,,1.0,3.0,3706917257
5930950953,Mallet,Nathalie,mallet_nathalie@club-internet.fr,4109628219,53272,1947-01-31,2,,,,9596329928
5148144433,Paul,David,paul_david@tele2.fr,8818113421,23020,1975-11-02,1,,,,2740300555
4596685921,Meunier,Eugène,meunier_eugène@club-internet.fr,8489797138,21615,1955-08-07,1,,,3.0,8236279818
1990315828,Blanchet,Charles,blanchet_charles@tiscali.fr,3404527529,31294,1946-11-09,1,,,,4215140589
6209075183,Hamel,Adélaïde,hamel_adélaïde@yahoo.fr,9548190492,50101,1949-08-27,1,,,,2954742847
9928348794,Guichard,Anastasie,guichard_anastasie@tiscali.fr,4541259233,43809,1985-01-08,7,,1.0,3.0,6723047732
5157077459,Lopez,Alice,lopez_alice@voila.fr,0502508978,77305,1954-09-11,5,2.0,1.0,1.0,1214418842
9727257072,Morvan,Christelle,morvan_christelle@sfr.fr,4600852893,96160,1967-06-03,1,,,,9072452886
6019093222,Marin,Margaux,marin_margaux@ifrance.com,5055999300,14079,1945-10-08,2,,,,5622045506
7797249571,Renault,Amélie,renault_amélie@tiscali.fr,2863041532,72430,1981-04-30,1,,,,1083144912
9260660428,Bernier,Jacques,bernier_jacques@dbmail.com,9944182345,62929,1963-04-11,1,,1.0,,9049066537
8270949889,Maillot,Julien,maillot_julien@wanadoo.fr,3567585358,27122,1955-09-13,7,1.0,1.0,1.0,9049066537
8834057042,Merle,Susanne,merle_susanne@free.fr,7885018271,11171,1939-04-15,4,2.0,3.0,1.0,8876413213
5683460248,Munoz,Marcelle,munoz_marcelle@voila.fr,5808333347,39336,1972-03-31,1,,,,5877273185
7933119652,Muller,Timothée,muller_timothée@free.fr,7840871032,62230,1967-08-21,4,2.0,1.0,3.0,4131911466
1496556843,Louis,Gabriel,louis_gabriel@noos.fr,1353415059,20274,1942-01-15,2,,3.0,,3030842343
3572060939,Guillou,Alex,guillou_alex@club-internet.fr,8894885773,92072,1997-11-24,3,,,,1214418842
3332545315,Gros,Susan,gros_susan@club-internet.fr,6451488556,27836,2007-02-16,1,,,,6723047732
1817214348,Roy,Pénélope,roy_pénélope@bouygtel.fr,9467073286,11476,2005-10-25,1,,,,4261260447
3942047917,Poirier,Gilbert,poirier_gilbert@hotmail.fr,3215064883,87116,2005-02-08,1,,,,2369643785
3882278422,Jacques,Claude,jacques_claude@wanadoo.fr,5592675721,98017,1937-09-23,2,,,,6793816076
6934438497,Barre,Jules,barre_jules@yahoo.fr,3749272740,97941,1960-11-09,1,,,,8358901571
1978906435,Chauveau,Bernadette,chauveau_bernadette@voila.fr,3590176931,90423,1962-10-27,7,2.0,3.0,1.0,5622045506
1345493060,Léger,Julie,léger_julie@noos.fr,8381997430,35139,1994-08-29,2,,,,6723047732
5108951109,Delannoy,Thibaut,delannoy_thibaut@ifrance.com,3924928524,39644,1989-01-16,4,1.0,3.0,,8965668535
1574266144,De Oliveira,Antoine,de oliveira_antoine@bouygtel.fr,7820597431,35903,1935-07-08,1,1.0,,,8659756853
9431118080,Le Goff,Thomas,le goff_thomas@hotmail.fr,8807798089,55837,1986-07-02,1,2.0,2.0,,2740300555
7328513976,Le Roux,Adrienne,le roux_adrienne@yahoo.fr,6096183070,59444,1968-11-24,1,,2.0,,8965668535
3600468108,Breton,Adèle,breton_adèle@dbmail.com,9646984038,22838,1957-02-27,1,,,,1291576549
8300998325,Petitjean,François,petitjean_françois@yahoo.fr,5644411530,45248,1959-10-18,7,2.0,1.0,2.0,3030842343
9579588050,Allain,Michel,allain_michel@tele2.fr,7195188548,51649,1945-04-14,1,,,,7382270602
9083645707,Vallet,Danielle,vallet_danielle@laposte.net,8703381857,97375,1988-03-04,2,2.0,2.0,,7738358497
3331237758,Neveu,Eugène,neveu_eugène@hotmail.fr,7811497915,38280,1994-04-30,1,,,,2557438769
3435427774,Ollivier,Anouk,ollivier_anouk@club-internet.fr,3905020517,32568,1937-09-23,4,2.0,,2.0,9072452886
7376687163,Sanchez,Luc,sanchez_luc@club-internet.fr,0224789471,86642,2006-02-27,1,,,,8654757824
5102433961,Perez,Hugues,perez_hugues@tele2.fr,7887664971,58214,1944-05-29,5,,2.0,,7935233743
3619308116,Michaud,Thibault,michaud_thibault@dbmail.com,5427886868,26766,1949-03-20,1,,,,8968339833
3481396468,Alves,Christine,alves_christine@sfr.fr,4743538302,24755,1948-04-17,1,,,,2740300555
9481645138,Guibert,Isabelle,guibert_isabelle@wanadoo.fr,6012832115,66759,1972-08-15,3,,,,2548185245
5628309825,Boulay,André,boulay_andré@orange.fr,1596353171,71712,2006-11-26,1,,,,9596329928
6501299405,Lévêque,Astrid,lévêque_astrid@gmail.com,0165519106,87715,2000-05-20,1,,,,9596329928
9361166881,Carre,Cécile,carre_cécile@live.com,7083696930,53397,1996-07-05,1,,,3.0,5664845352
4599920089,Mallet,Paul,mallet_paul@free.fr,9253408819,99131,1951-04-17,1,,,,4261260447
3252215619,Barbe,Gabriel,barbe_gabriel@sfr.fr,3795588598,38022,1995-01-11,7,2.0,,3.0,8659756853
8775744252,Meunier,Stéphane,meunier_stéphane@hotmail.fr,6011017530,61305,1975-11-25,7,1.0,3.0,,3538927591
2281774776,Laporte,Jacques,laporte_jacques@live.com,1359728863,93858,1938-11-24,1,,,,7713134262
3235485299,Gillet,Henriette,gillet_henriette@dbmail.com,5641149306,65752,1989-01-05,3,,,,2945965350
2861555478,Legros,Théophile,legros_théophile@yahoo.fr,4696322323,53069,1944-10-08,5,1.0,,,9596329928
6684529259,Turpin,Adrienne,turpin_adrienne@hotmail.fr,4389651801,99947,1962-11-12,1,,,,1177570259
5200406055,Faure,Capucine,faure_capucine@voila.fr,1285936905,87115,1984-12-31,1,,,,1291576549
6029026367,Lombard,Paulette,lombard_paulette@yahoo.fr,9769765394,61415,1985-10-13,1,,,,5480431818
4197992645,Jean,Agnès,jean_agnès@laposte.net,5419964966,20994,1993-05-18,1,,,,8654757824
8055312516,Diaz,Jules,diaz_jules@tiscali.fr,2545547778,75993,2001-05-10,1,,,,8030289257
9448280432,Duhamel,Maurice,duhamel_maurice@dbmail.com,8572870524,65220,1978-05-19,1,,,,8876413213
6379918992,Moreno,Lucie,moreno_lucie@bouygtel.fr,9505927930,44033,1963-08-27,6,2.0,3.0,3.0,2369643785
2729086518,Pottier,Marine,pottier_marine@tele2.fr,4213678621,95845,1997-07-02,2,,,,3706917257
6020341124,Salmon,Éléonore,salmon_éléonore@club-internet.fr,0741171721,94452,1952-02-03,1,,,3.0,8654757824
5753038245,Da Costa,Cécile,da costa_cécile@tele2.fr,0614702290,32486,1977-04-24,1,,,,5877273185
8758385812,Marie,Capucine,marie_capucine@laposte.net,0671108121,11880,2005-10-24,1,,,,5480431818
8906720537,Dijoux,David,dijoux_david@bouygtel.fr,1157120749,43804,1953-01-16,1,2.0,1.0,,8970764836
8400457824,Moulin,Martine,moulin_martine@laposte.net,3365349678,99342,1953-09-26,1,,,,4551123954
2713245601,Lebon,Philippe,lebon_philippe@free.fr,5872996388,36709,1986-06-11,5,2.0,,2.0,8659756853
2570119420,Bazin,Joséphine,bazin_joséphine@tele2.fr,3665087458,38173,2000-03-06,1,,,,3706917257
3202285090,Bailly,Marianne,bailly_marianne@laposte.net,9495168139,45868,1945-03-19,1,,,,1231672681
3915192249,Chrétien,Michel,chrétien_michel@bouygtel.fr,4391455950,75489,1965-06-14,1,,,1.0,8283391142
9201798840,Maury,Émile,maury_émile@yahoo.fr,4821716338,87588,2007-05-07,1,,,,7738358497
5045271086,François,Margot,françois_margot@free.fr,7185572755,13079,1956-12-24,3,,,,9483825704
8157517374,Allard,Gilbert,allard_gilbert@wanadoo.fr,2626902125,78138,1948-04-01,1,,,,3392728242
1990422734,Nguyen,Adrienne,nguyen_adrienne@yahoo.fr,5415698352,95335,2003-11-05,2,1.0,,,2557438769
9444582280,Mercier,Stéphanie,mercier_stéphanie@free.fr,0839562385,85204,1938-11-27,1,,,,8876413213
5301196370,Klein,Joséphine,klein_joséphine@ifrance.com,0125502110,67763,1937-02-03,1,,2.0,,3538927591
4389771457,Guillet,Inès,guillet_inès@laposte.net,8017007119,17344,1952-01-15,1,,,,1291576549
2081083380,Martin,Dorothée,martin_dorothée@orange.fr,0044905986,35383,1975-08-10,7,,3.0,2.0,3487627735
7686091846,Bazin,Capucine,bazin_capucine@wanadoo.fr,6020695775,59256,1977-06-20,1,,,,5877273185
8303168094,Peron,Christelle,peron_christelle@free.fr,5432827290,68260,1966-08-30,5,1.0,,2.0,3038314745
2374189467,Wagner,Alice,wagner_alice@free.fr,2789689905,99321,1981-12-16,3,,,,5480431818
3959949112,Loiseau,Daniel,loiseau_daniel@dbmail.com,6268714759,59076,2001-05-10,1,,,,4131911466
4510113162,Laroche,Odette,laroche_odette@bouygtel.fr,7784663000,67992,1964-06-16,4,,2.0,1.0,2740300555
6331192772,Allain,Agnès,allain_agnès@free.fr,9434832502,96396,1977-10-30,6,2.0,3.0,1.0,4946804105
4733999988,Bourgeois,Maurice,bourgeois_maurice@yahoo.fr,6933221635,23269,1972-07-14,5,,,2.0,7459875960
9930686380,Cordier,Diane,cordier_diane@dbmail.com,9920857131,69290,1970-10-13,5,,,,2954742847
4267097417,Moreno,Geneviève,moreno_geneviève@dbmail.com,5996011081,53725,1948-06-13,4,1.0,2.0,3.0,4946804105
6122005523,Lecoq,Alfred,lecoq_alfred@laposte.net,7479290617,31645,1944-06-02,5,1.0,1.0,3.0,4261260447
5338299244,Robert,Camille,robert_camille@free.fr,5584228310,32787,1962-08-31,4,2.0,3.0,,9483825704
5023327947,Nicolas,Anouk,nicolas_anouk@sfr.fr,9342108276,34184,2002-06-22,1,,,,7738358497
2758515182,Chevalier,Marianne,chevalier_marianne@laposte.net,9321990578,68434,1941-12-30,4,1.0,3.0,2.0,3794479229
1180095453,Maury,Jacqueline,maury_jacqueline@gmail.com,3141263864,91900,1983-11-03,1,,,,9072452886
1533422745,Brunel,Anouk,brunel_anouk@tele2.fr,4694736734,82032,1959-05-17,1,,,,8654757824
4100201293,Paris,Martine,paris_martine@noos.fr,6926208946,46861,1993-03-31,4,2.0,2.0,,2740300555
8439954620,Gallet,Adélaïde,gallet_adélaïde@bouygtel.fr,6774908400,58605,1989-04-26,1,,,1.0,3794479229
6597692779,Philippe,Olivier,philippe_olivier@bouygtel.fr,3190718952,80239,1944-06-19,2,,,,6793816076
3946792381,Philippe,Emmanuelle,philippe_emmanuelle@wanadoo.fr,3880540239,63795,1983-11-24,1,,,3.0,8236279818
2581161538,Allard,Honoré,allard_honoré@tele2.fr,1492817191,97407,1948-06-28,2,,,,7713134262
8080526215,Renard,Stéphanie,renard_stéphanie@live.com,1792078277,23358,1949-08-10,4,1.0,,2.0,9483825704
6354240959,Boutin,Alain,boutin_alain@gmail.com,9022140000,63210,1948-03-11,7,2.0,,2.0,8236279818
2198804532,Millet,Agnès,millet_agnès@bouygtel.fr,2269784115,64386,1937-05-06,1,,,,5664845352
9227080242,Buisson,Michelle,buisson_michelle@ifrance.com,3470343561,39912,1994-05-14,3,,,,5366105887
8333230067,Fernandes,Sébastien,fernandes_sébastien@laposte.net,8514764594,23539,1989-06-10,1,2.0,,,3794479229
3343405502,Lambert,Pénélope,lambert_pénélope@bouygtel.fr,3608988892,14509,1941-06-01,4,2.0,3.0,1.0,1083144912
8066961509,Gilles,Élise,gilles_élise@wanadoo.fr,5429258418,94055,1991-09-20,3,,,,1083144912
9030800744,Dijoux,Marine,dijoux_marine@free.fr,4024112919,94844,1971-07-31,7,1.0,2.0,3.0,6723047732
6555542739,Vaillant,Pauline,vaillant_pauline@yahoo.fr,2019653102,61276,1998-09-02,1,,,,5622045506
7375076821,Dijoux,Zoé,dijoux_zoé@bouygtel.fr,9191111466,45958,1964-06-02,2,,,,4946804105
3785068726,Berger,Édouard,berger_édouard@voila.fr,4712071856,33265,1936-04-12,1,,,,3322968243
3630756110,Paul,Michelle,paul_michelle@noos.fr,6379646768,21071,1944-07-15,1,,,,9252043601
4663419948,Lecoq,Théodore,lecoq_théodore@live.com,3663861363,68358,1947-11-06,1,,,,3030842343
8255963977,Delahaye,Nathalie,delahaye_nathalie@free.fr,6629913545,52839,1999-03-26,1,,,,6356963178
6784925688,Blanchard,Pénélope,blanchard_pénélope@noos.fr,4249923280,85109,1936-03-19,1,,,,3322968243
5455659073,Gautier,Jules,gautier_jules@ifrance.com,3899846229,41292,1964-03-09,5,,2.0,2.0,2369643785
1939684719,Huet,Alice,huet_alice@tiscali.fr,4600522930,60341,1975-04-11,1,,,,8030289257
6371592482,Barbier,Victor,barbier_victor@orange.fr,2681822389,30491,1952-04-13,5,1.0,,3.0,3706917257
3958088823,Dumas,Benjamin,dumas_benjamin@tiscali.fr,6316127889,59219,1993-05-01,4,1.0,1.0,,1214418842
5737982211,Riou,Marguerite,riou_marguerite@bouygtel.fr,4611824348,30919,1938-03-29,1,2.0,,,3498683433
6411259002,Auger,Claude,auger_claude@live.com,4002966561,32909,1967-04-22,1,,1.0,,9483825704
9399123955,Descamps,Maryse,descamps_maryse@ifrance.com,1067590538,98858,1935-06-05,4,,2.0,2.0,3030842343
5676088438,Robert,Rémy,robert_rémy@voila.fr,9041992811,22738,1970-06-21,5,2.0,1.0,2.0,5622045506
7785147535,Joubert,Denise,joubert_denise@bouygtel.fr,3400123441,91105,1968-05-01,1,,,,8894037471
2456408828,Pinto,Théodore,pinto_théodore@voila.fr,6050009677,93445,1949-12-17,1,,,,4551123954
1535518402,Aubert,Alexandria,aubert_alexandria@bouygtel.fr,8803778205,10148,1993-08-23,1,,,,3706917257
9513873286,Meyer,Océane,meyer_océane@noos.fr,3622430590,84231,1939-10-28,1,,,3.0,4437557565
2670463421,Rodriguez,Matthieu,rodriguez_matthieu@tele2.fr,3685765228,37650,2003-05-15,2,,,,8283391142
1515184950,Boutin,Benoît,boutin_benoît@ifrance.com,0568639393,55994,1966-07-24,1,2.0,,3.0,7967163462
6533048136,Durand,Virginie,durand_virginie@free.fr,8303105293,79939,1971-03-05,4,2.0,,,2020403668
8719879085,Deschamps,Victoire,deschamps_victoire@voila.fr,9028684793,70429,1982-02-27,5,,2.0,3.0,4551123954
2996593934,Maury,Bernard,maury_bernard@voila.fr,8207366556,74760,1991-01-17,2,,,,8358901571
5791154868,Perrin,René,perrin_rené@orange.fr,6230010137,36595,1949-03-24,1,,,,9049066537
5242569962,Mace,Christine,mace_christine@ifrance.com,7698845339,59547,2002-12-27,2,,,,1177570259
5910608558,Payet,Laure,payet_laure@tele2.fr,9130989476,49425,1991-05-07,3,,,,9483825704
2099333197,Gay,Élodie,gay_élodie@ifrance.com,9233491064,15512,1972-01-24,4,1.0,,2.0,2945965350
6815379712,Bailly,Pauline,bailly_pauline@wanadoo.fr,3850062875,99760,1989-08-16,5,,2.0,1.0,1083144912
7358840603,Blin,Catherine,blin_catherine@voila.fr,7441397468,96017,2002-03-28,4,,1.0,3.0,2548185245
6931328122,Pruvost,David,pruvost_david@club-internet.fr,0272079224,52601,1952-02-26,1,,,,1291576549
2910441458,Dias,Cécile,dias_cécile@orange.fr,6587344100,64420,1943-03-08,1,,3.0,,8970764836
9530534826,Blondel,Marguerite,blondel_marguerite@live.com,0163323930,61466,1942-05-27,2,,3.0,,8654757824
7161611365,Garcia,Nathalie,garcia_nathalie@ifrance.com,7857193504,30727,1947-01-04,1,,2.0,,3431295653
1810943525,Lopes,Étienne,lopes_étienne@tele2.fr,4672771771,88379,1940-08-10,7,1.0,1.0,,3706917257
6442454148,Langlois,Adélaïde,langlois_adélaïde@live.com,0193181638,96321,1935-09-15,1,,1.0,,8968339833
5429481370,Seguin,Alfred,seguin_alfred@voila.fr,8760499474,12744,2000-05-02,1,,,,7382270602
1215071104,Robert,Patrick,robert_patrick@tele2.fr,8996881414,61508,1962-08-17,1,,,,8659756853
9979269486,Foucher,Olivier,foucher_olivier@hotmail.fr,5789789343,18310,1953-09-21,2,,,3.0,5664845352
6507065367,Guichard,Anouk,guichard_anouk@live.com,0679685643,83687,1983-06-09,3,2.0,,,2447515723
9761466526,Bousquet,Laure,bousquet_laure@orange.fr,3749346719,78146,1976-01-18,1,,,,8968339833
6499435700,Launay,Jérôme,launay_jérôme@hotmail.fr,9776550329,98233,2000-11-11,1,,,,7970714119
4203742571,Collet,Brigitte,collet_brigitte@tiscali.fr,2998465735,99311,1947-10-20,7,2.0,3.0,1.0,8054020172
2469870737,Collet,Sylvie,collet_sylvie@wanadoo.fr,6662914398,69192,1949-12-08,4,2.0,3.0,,9049066537
2072810752,Chauvet,Victoire,chauvet_victoire@free.fr,1157023727,86853,2004-10-16,1,,,,2740300555
6487599146,Aubert,Aurélie,aubert_aurélie@dbmail.com,9800470740,19049,1989-09-11,3,,,,7738358497
2098542092,Charrier,Agnès,charrier_agnès@wanadoo.fr,9946725952,67169,1990-11-05,1,,3.0,,2829168963
8899562844,Guyon,Audrey,guyon_audrey@ifrance.com,2768352865,60122,1983-04-18,1,,,1.0,5735019659
9436412390,Collet,Hortense,collet_hortense@hotmail.fr,2650069864,95923,1989-09-19,1,,,,4437557565
4565673247,Roger,Hugues,roger_hugues@yahoo.fr,7558499531,33150,1955-07-26,1,,,,4437557565
2531450834,Bigot,Gérard,bigot_gérard@orange.fr,0008991681,51698,1990-05-30,1,,,,8236279818
8182013196,Devaux,Laure,devaux_laure@dbmail.com,2639829364,83838,1978-11-05,4,2.0,,3.0,3322968243
4476368260,Mendès,Nath,mendès_nath@live.com,7897850773,84813,1965-08-23,1,,,,9252043601
9985869570,Dijoux,Nicole,dijoux_nicole@hotmail.fr,6163677910,34006,1948-12-23,1,,,,1083144912
2565061405,Muller,Jeanne,muller_jeanne@tiscali.fr,5372892559,66820,1969-07-04,3,,,,3706917257
8200509380,Costa,Bernadette,costa_bernadette@orange.fr,3458581467,25300,1989-03-13,1,,,,6050453215
1511608203,Boucher,Aurélie,boucher_aurélie@dbmail.com,4915139453,46695,1944-04-29,2,,,,3706917257
1462113379,Paris,Simone,paris_simone@ifrance.com,6243506462,74287,2006-09-02,1,,,,7713134262
2937840486,Mace,Léon,mace_léon@orange.fr,4833096441,39599,1960-03-06,4,,2.0,,8236279818
3293363278,Da Costa,Guy,da costa_guy@tele2.fr,0414437525,41756,1976-01-01,2,,,,5366105887
2547738185,Texier,Marc,texier_marc@hotmail.fr,4127798688,82702,1942-05-04,1,1.0,,,2829168963
3459658802,Thomas,Marcel,thomas_marcel@yahoo.fr,3582588062,99432,1981-03-29,1,,,,2020403668
2366340456,Albert,Lorraine,albert_lorraine@bouygtel.fr,4849186500,64976,1951-12-30,5,,3.0,1.0,4946804105
5869565447,Da Costa,Corinne,da costa_corinne@club-internet.fr,3118892478,78232,1978-12-14,1,,,1.0,3030842343
8495607422,Raynaud,Marianne,raynaud_marianne@laposte.net,3038898628,95298,1971-06-18,1,,3.0,,1083144912
8111583315,Fouquet,Sophie,fouquet_sophie@tiscali.fr,9671236779,52146,1995-01-01,4,1.0,1.0,1.0,5877273185
5132620796,Jacob,Aimée,jacob_aimée@wanadoo.fr,2780048108,64543,1945-01-31,1,,,,1177570259
9077873473,Pires,Yves,pires_yves@live.com,6716638376,29426,1981-08-24,6,,2.0,3.0,2548185245
4361828810,Lacroix,Lucy,lacroix_lucy@tiscali.fr,1055779974,70060,1942-07-31,1,,,,6723047732
3576631387,Boyer,Adèle,boyer_adèle@dbmail.com,8982832063,67676,1994-06-27,1,,,,5877273185
5828535081,Fournier,Raymond,fournier_raymond@club-internet.fr,5478145873,20953,1976-01-19,1,,,,3498683433
5057716083,Rémy,Agathe,rémy_agathe@gmail.com,6422907440,58666,1979-06-21,1,,,2.0,3322968243
8729418743,Rousseau,Manon,rousseau_manon@yahoo.fr,2485419497,71029,1952-09-20,7,,1.0,2.0,4131911466
9910296882,Poulain,Aurore,poulain_aurore@gmail.com,8113525663,77637,1972-07-17,1,,2.0,,9596329928
7480521090,Lamy,Louis,lamy_louis@laposte.net,7930441959,69252,1982-09-20,3,,,,3431295653
3938685721,Guibert,Adrienne,guibert_adrienne@live.com,7850015358,93038,1972-06-06,1,,,,2369643785
4766316058,Boulay,Margot,boulay_margot@club-internet.fr,2331330105,33400,1943-02-27,1,,,,6774919538
5796196211,Lombard,Charles,lombard_charles@tiscali.fr,6985445748,91153,1998-12-14,1,,,,9072452886
8169063509,Alves,Léon,alves_léon@bouygtel.fr,7608387021,50434,1953-11-24,4,2.0,1.0,2.0,8659756853
1832034352,Guillon,Valentine,guillon_valentine@yahoo.fr,0002842374,78893,1968-04-23,3,1.0,,,3462875358
8314718746,Noël,Marthe,noël_marthe@gmail.com,4825787001,24681,1950-11-17,3,1.0,,,5480431818
3207358372,Perrot,Augustin,perrot_augustin@noos.fr,6032847425,68177,1981-05-14,1,,,,2945965350
3555005929,Marchal,Roland,marchal_roland@voila.fr,7786744433,27134,2000-11-13,1,,,,2829168963
6286273300,Guérin,Céline,guérin_céline@gmail.com,2379535483,26723,1973-07-01,1,,,,5366105887
6587815288,Hamel,Mathilde,hamel_mathilde@free.fr,1184828862,46241,1982-05-08,4,2.0,1.0,3.0,7713134262
2262961404,Gosselin,Yves,gosselin_yves@wanadoo.fr,4583606640,64026,1995-09-10,1,,,,3538927591
4769625902,Perret,Jules,perret_jules@bouygtel.fr,1239280943,94060,1967-04-13,7,1.0,2.0,,8358901571
5864419834,Leleu,Margot,leleu_margot@tele2.fr,4613697214,48211,1965-10-22,1,,,,8965668535
9934796094,Bousquet,André,bousquet_andré@voila.fr,2332827009,14539,2001-08-04,7,,2.0,2.0,8970764836
2028405226,Roche,Susanne,roche_susanne@hotmail.fr,3195761850,99999,1979-07-30,1,,,,8030289257
2247228690,Lévy,Claudine,lévy_claudine@tele2.fr,6316677210,64746,1946-06-24,1,,,,6723047732
1386571850,Gomez,Margaux,gomez_margaux@yahoo.fr,4028937862,91040,1981-03-16,1,,,,7967163462
9434826934,Diallo,Suzanne,diallo_suzanne@tele2.fr,7014279257,96926,1960-06-23,5,1.0,1.0,3.0,8054020172
6288600590,Riou,Olivier,riou_olivier@yahoo.fr,1240870358,66532,1936-07-01,1,,,,8236279818
1028907440,Clément,Luc,clément_luc@free.fr,9455035362,17537,2007-06-01,1,,,,3030842343
8475206987,Rodriguez,Martine,rodriguez_martine@voila.fr,0133172676,14544,1940-01-12,1,,,,5664845352
1561181560,Laurent,Pierre,laurent_pierre@bouygtel.fr,6793412189,79815,2000-11-15,7,,1.0,1.0,6793816076
